id,year,age,sex,educ,hrs1,happy,childs
3251,2024,40,2,14,,3,1
3252,2024,84,1,16,,2,4
3253,2024,25,1,17,60,3,0
3254,2024,85,1,16,,2,5
3255,2024,59,2,19,,2,1
3256,2024,79,1,18,,2,2
3257,2024,67,2,12,,1,2
3258,2024,84,2,12,,3,4
3259,2024,52,1,12,30,2,0
3260,2024,83,2,12,,1,5
3261,2024,45,2,18,50,3,0
3262,2024,49,1,16,80,1,1
3263,2024,48,1,20,,2,2
3264,2024,75,1,16,,2,2
3265,2024,71,2,20,,1,1
3266,2024,65,2,16,,2,0
3267,2024,73,1,12,,2,8
3268,2024,55,1,12,,2,0
3269,2024,58,2,12,,3,4
3270,2024,44,2,17,24,3,0
3271,2024,62,2,13,,1,1
3272,2024,55,2,15,60,1,2
3273,2024,48,1,11,25,2,8
3274,2024,76,2,17,,3,0
3275,2024,82,2,18,,2,1
3276,2024,77,2,16,,2,2
3277,2024,63,2,12,40,2,0
3278,2024,86,2,12,,2,4
3279,2024,55,2,18,30,1,1
3280,2024,,1,16,45,2,2
3281,2024,65,2,12,,1,2
3282,2024,71,1,13,,3,3
3283,2024,76,2,13,,3,3
3284,2024,25,2,14,15,1,0
3285,2024,75,2,16,,2,2
3286,2024,,2,20,,2,2
3287,2024,83,1,15,,1,3
3288,2024,56,1,13,,3,1
3289,2024,74,1,13,30,2,2
3290,2024,29,2,13,0,1,0
3291,2024,38,2,12,,3,2
3292,2024,77,2,12,,2,2
3293,2024,45,1,12,34,2,1
3294,2024,54,2,13,50,2,3
3295,2024,58,1,12,27,2,0
3296,2024,46,1,12,,1,2
3297,2024,27,1,13,40,2,0
3298,2024,52,2,12,,1,3
3299,2024,73,2,20,,3,0
3300,2024,60,2,16,,1,2
3301,2024,24,1,12,,3,0
3302,2024,71,1,16,,2,3
3303,2024,39,1,18,40,2,4
3304,2024,83,1,19,,3,2
3305,2024,84,1,20,15,2,3
3306,2024,68,1,14,18,2,4
3307,2024,74,2,12,,2,3
3308,2024,51,2,20,37,2,3
3309,2024,69,2,18,,2,2
3310,2024,35,2,14,,2,0
3311,2024,64,2,16,25,2,4
3312,2024,22,2,13,,1,
3313,2024,22,1,14,40,2,2
3314,2024,23,2,15,23,3,0
3315,2024,44,1,20,40,2,2
3316,2024,46,1,14,40,1,2
3317,2024,33,2,12,40,1,0
3318,2024,38,2,12,,2,4
3319,2024,31,2,14,40,3,1
3320,2024,37,2,16,40,2,2
3321,2024,55,1,14,40,3,6
3322,2024,67,1,15,,3,2
3323,2024,41,2,16,20,3,3
3324,2024,40,2,12,24,2,3
3325,2024,68,2,14,,1,2
3326,2024,20,2,14,,3,0
3327,2024,51,1,16,40,2,2
3328,2024,63,1,17,40,2,0
3329,2024,22,2,16,32,3,2
3330,2024,63,2,13,,3,2
3331,2024,37,1,16,40,2,1
3332,2024,71,1,16,,1,3
3333,2024,29,2,12,40,2,3
3334,2024,60,1,16,40,2,2
3335,2024,61,2,20,40,2,4
3336,2024,64,2,14,,3,3
3337,2024,29,2,12,,3,1
3338,2024,35,1,20,40,3,2
3339,2024,40,1,12,40,3,6
3340,2024,67,1,13,40,2,3
3341,2024,34,2,14,40,2,0
3342,2024,56,2,16,50,3,1
3343,2024,57,2,12,,2,2
3344,2024,34,2,16,40,2,2
3345,2024,25,2,20,45,2,5
3346,2024,41,1,13,43,3,2
3347,2024,37,2,6,40,2,4
3348,2024,64,1,13,40,1,5
3349,2024,40,1,12,40,3,0
3350,2024,34,2,17,,1,1
3351,2024,53,2,16,18,2,1
3352,2024,36,1,16,47,3,0
3353,2024,60,2,13,,2,3
3354,2024,39,2,16,40,3,0
3355,2024,20,1,14,,2,0
3356,2024,48,2,14,35,3,2
3357,2024,32,1,20,40,1,0
3358,2024,29,2,12,,2,0
3359,2024,19,2,13,,2,0
3360,2024,29,1,16,40,2,0
3361,2024,28,2,13,,2,5
3362,2024,,,,0,2,
3363,2024,20,2,12,,3,0
3364,2024,44,2,16,32,2,2
3365,2024,23,1,12,40,3,0
3366,2024,62,1,12,,2,3
3367,2024,23,1,13,30,3,0
3368,2024,25,1,20,5,2,0
3369,2024,32,,12,7,2,6
3370,2024,26,1,14,40,1,0
3371,2024,65,1,13,,2,0
3372,2024,44,1,14,40,3,0
3373,2024,34,1,14,,2,0
3374,2024,34,1,13,40,2,2
3375,2024,31,1,12,,2,0
3376,2024,23,2,16,,2,0
3377,2024,20,2,,,1,0
3378,2024,36,2,14,60,1,4
3379,2024,46,2,16,,2,0
3380,2024,40,1,12,40,2,3
3381,2024,24,2,15,,3,1
3382,2024,53,2,12,,2,4
3383,2024,46,1,12,,3,1
3384,2024,85,1,20,,1,3
3385,2024,22,2,16,40,2,0
3386,2024,49,1,16,36,2,0
3387,2024,24,1,16,,2,0
3388,2024,48,2,14,40,2,0
3389,2024,22,2,12,41,1,0
3390,2024,44,1,12,40,1,1
3391,2024,59,1,13,,2,5
3392,2024,37,1,12,35,1,0
3393,2024,42,2,14,40,3,2
3394,2024,34,1,12,40,1,0
3395,2024,26,2,6,45,2,4
3396,2024,24,2,12,0,2,1
3397,2024,20,1,14,,2,0
3398,2024,33,1,14,60,2,7
3399,2024,70,1,14,,2,1
3400,2024,23,1,17,,3,0
3401,2024,21,2,12,12,3,5
3402,2024,69,2,16,,2,4
3403,2024,59,1,14,,1,0
3404,2024,47,2,12,70,3,3
3405,2024,33,1,13,40,3,0
3406,2024,27,1,14,,2,0
3407,2024,37,2,16,20,2,2
3408,2024,70,1,11,30,2,3
3409,2024,19,1,,6,2,
3410,2024,47,1,14,,3,0
3411,2024,24,2,12,40,2,0
3412,2024,30,1,12,,3,0
3413,2024,67,1,12,,1,2
3414,2024,46,2,16,40,1,3
3415,2024,59,2,15,,2,0
3416,2024,39,1,12,40,2,4
3417,2024,39,1,13,40,3,3
3418,2024,39,2,16,40,2,3
3419,2024,,,,,2,0
3420,2024,56,2,16,40,2,4
3421,2024,18,1,12,19,2,0
3422,2024,40,,,,3,
3423,2024,33,1,17,36,2,1
3424,2024,24,1,15,,2,0
3425,2024,57,1,17,40,2,3
3426,2024,69,2,20,20,1,0
3427,2024,69,1,14,,2,2
3428,2024,44,2,13,20,1,4
3429,2024,44,1,17,40,1,0
3430,2024,61,1,12,40,2,4
3431,2024,29,1,20,40,3,0
3432,2024,71,2,16,,2,0
3433,2024,33,2,16,,2,1
3434,2024,28,1,14,36,3,0
3435,2024,23,1,11,,3,0
3436,2024,29,2,12,,2,2
3437,2024,59,1,12,56,2,4
3438,2024,24,2,13,40,2,1
3439,2024,57,2,14,40,3,3
3440,2024,67,2,12,,1,3
3441,2024,40,2,20,45,1,0
3442,2024,21,1,13,,2,0
3443,2024,60,1,13,,2,3
3444,2024,36,2,17,60,2,2
3445,2024,20,2,12,40,1,0
3446,2024,40,1,16,50,2,1
3447,2024,72,1,12,,3,3
3448,2024,,,8,,2,8
3449,2024,40,1,19,40,2,1
3450,2024,,,12,,,8
3451,2024,68,2,12,,2,0
3452,2024,,2,18,40,2,1
3453,2024,33,1,14,40,2,0
3454,2024,20,2,13,,1,1
3455,2024,69,1,18,,2,0
3456,2024,34,1,16,38,2,0
3457,2024,43,1,20,40,2,0
3458,2024,37,1,19,40,2,1
3459,2024,28,2,17,,2,0
3460,2024,58,2,9,,2,6
3461,2024,42,2,12,41,2,2
3462,2024,24,1,12,35,2,0
3463,2024,35,2,16,40,2,0
3464,2024,24,1,16,40,2,0
3465,2024,67,2,15,,2,3
3466,2024,26,2,12,,2,0
3467,2024,40,2,17,40,2,2
3468,2024,29,1,20,45,2,0
3469,2024,26,1,12,60,1,1
3470,2024,19,2,13,,2,0
3471,2024,44,1,15,,2,2
3472,2024,19,1,12,,3,0
3473,2024,61,2,14,,3,2
3474,2024,37,1,3,,2,0
3475,2024,21,1,11,,1,0
3476,2024,20,1,14,,2,0
3477,2024,40,2,18,40,2,1
3478,2024,35,2,15,40,1,2
3479,2024,29,1,14,40,2,0
3480,2024,49,1,12,35,,
3481,2024,27,2,19,46,2,0
3482,2024,25,1,16,12,2,0
3483,2024,29,1,12,,2,0
3484,2024,34,1,17,40,3,0
3485,2024,,2,15,,2,0
3486,2024,59,2,13,16,2,3
3487,2024,41,1,17,45,1,0
3488,2024,26,1,16,47,2,0
3489,2024,44,2,16,38,2,1
3490,2024,22,2,12,,2,2
3491,2024,32,1,7,,2,5
3492,2024,,2,12,20,3,8
3493,2024,41,1,14,50,1,3
3494,2024,52,1,16,50,3,2
3495,2024,58,2,16,36,3,1
3496,2024,28,2,12,,2,0
3497,2024,43,2,15,40,2,2
3498,2024,37,1,12,,2,0
3499,2024,42,1,18,60,2,2
3500,2024,40,1,20,40,2,4
3501,2024,33,2,12,,1,3
3502,2024,49,2,19,40,3,1
3503,2024,52,1,9,60,2,5
3504,2024,22,2,14,,1,2
3505,2024,74,2,14,,2,3
3506,2024,54,1,12,40,2,4
3507,2024,31,2,12,10,2,0
3508,2024,32,1,12,40,3,0
3509,2024,27,2,12,42,1,4
3510,2024,75,2,12,,2,2
3511,2024,41,2,16,35,2,3
3512,2024,62,2,15,,1,2
3513,2024,32,2,12,,2,1
3514,2024,38,2,15,,1,0
3515,2024,36,1,16,25,2,0
3516,2024,62,2,12,20,2,3
3517,2024,58,1,17,,2,0
3518,2024,18,2,12,,2,0
3519,2024,40,2,14,50,2,0
3520,2024,29,2,16,40,2,0
3521,2024,31,1,,40,3,
3522,2024,40,2,15,,1,2
3523,2024,73,1,12,,1,2
3524,2024,,2,16,,2,2
3525,2024,32,2,16,,1,1
3526,2024,28,2,17,21,3,0
3527,2024,56,2,12,40,3,0
3528,2024,49,1,12,,2,5
3529,2024,44,1,15,40,2,0
3530,2024,30,1,12,40,2,0
3531,2024,61,2,13,30,3,3
3532,2024,76,2,12,,1,3
3533,2024,36,2,16,35,2,0
3534,2024,32,2,16,,3,0
3535,2024,38,2,12,47,3,1
3536,2024,28,1,16,,1,4
3537,2024,26,2,12,50,3,3
3538,2024,43,1,14,20,1,5
3539,2024,49,1,12,,2,2
3540,2024,26,2,12,,1,2
3541,2024,36,1,17,40,2,0
3542,2024,38,2,16,,1,2
3543,2024,58,1,16,40,1,1
3544,2024,66,2,14,10,2,2
3545,2024,27,2,7,67,2,4
3546,2024,31,2,16,44,3,1
3547,2024,33,2,16,,1,1
3548,2024,74,1,15,,2,5
3549,2024,64,1,14,,2,8
3550,2024,,2,14,,2,3
3551,2024,64,1,14,42,2,2
3552,2024,31,2,18,40,2,1
3553,2024,55,1,14,40,2,3
3554,2024,43,1,14,45,1,0
3555,2024,43,2,13,40,2,1
3556,2024,58,2,17,35,3,1
3557,2024,65,2,14,40,2,0
3558,2024,36,1,16,40,1,2
3559,2024,37,2,14,40,2,2
3560,2024,53,1,16,40,2,0
3561,2024,71,1,14,,2,3
3562,2024,45,1,12,55,2,0
3563,2024,44,2,13,,2,1
3564,2024,21,2,16,32,3,0
3565,2024,27,2,16,39,3,0
3566,2024,30,2,15,32,1,1
3567,2024,38,1,14,35,1,2
3568,2024,38,1,12,35,2,0
3569,2024,51,2,16,40,2,2
3570,2024,20,1,12,,2,0
3571,2024,47,2,16,30,2,1
3572,2024,33,1,13,,1,2
3573,2024,52,2,14,,3,2
3574,2024,44,1,16,44,2,1
3575,2024,,2,13,40,2,1
3576,2024,27,2,17,45,2,0
3577,2024,29,2,16,,1,1
3578,2024,48,1,16,40,3,3
3579,2024,36,2,18,40,2,0
3580,2024,21,2,15,18,2,0
3581,2024,43,1,16,40,2,2
3582,2024,64,1,12,,2,0
3583,2024,68,2,12,,3,2
3584,2024,41,2,16,40,3,2
3585,2024,69,2,16,,2,0
3586,2024,42,2,15,40,1,2
3587,2024,65,1,18,64,3,3
3588,2024,52,1,19,20,2,8
3589,2024,65,1,16,,2,4
3590,2024,52,2,12,37,1,3
3591,2024,35,2,12,10,2,2
3592,2024,24,1,13,,3,2
3593,2024,41,2,8,26,2,2
3594,2024,66,2,14,,3,2
3595,2024,84,2,13,,3,2
3596,2024,39,1,14,40,2,2
3597,2024,35,2,13,,2,4
3598,2024,27,1,12,40,2,0
3599,2024,25,1,14,65,1,2
3600,2024,41,1,14,40,1,0
3601,2024,47,2,12,,2,3
3602,2024,29,2,10,31,1,3
3603,2024,22,1,12,38,2,0
3604,2024,53,2,19,59,2,2
3605,2024,34,1,16,40,2,0
3606,2024,39,1,12,,2,1
3607,2024,20,2,14,40,2,0
3608,2024,66,2,17,,3,1
3609,2024,20,2,16,40,3,3
3610,2024,20,2,14,,3,2
3611,2024,73,2,15,,1,2
3612,2024,37,2,12,,3,4
3613,2024,40,2,17,35,2,1
3614,2024,31,1,16,36,2,2
3615,2024,48,2,14,,3,2
3616,2024,48,2,12,16,2,2
3617,2024,51,1,14,40,2,2
3618,2024,31,1,,60,2,
3619,2024,42,1,13,50,2,1
3620,2024,60,1,16,40,2,1
3621,2024,30,2,16,40,2,0
3622,2024,44,2,12,55,2,1
3623,2024,67,2,18,,2,2
3624,2024,52,1,14,,2,0
3625,2024,34,2,12,,1,3
3626,2024,49,1,16,,2,0
3627,2024,38,2,13,32,2,3
3628,2024,27,2,16,,2,0
3629,2024,55,2,20,40,2,0
3630,2024,30,1,16,40,2,0
3631,2024,45,2,15,,2,0
3632,2024,26,2,12,35,3,0
3633,2024,39,2,14,42,2,1
3634,2024,28,1,15,40,3,2
3635,2024,33,2,20,40,2,0
3636,2024,27,2,20,40,2,0
3637,2024,36,1,16,40,1,1
3638,2024,51,1,14,50,3,2
3639,2024,34,1,16,,3,0
3640,2024,43,2,16,40,2,3
3641,2024,57,2,14,,2,0
3642,2024,55,2,12,40,2,0
3643,2024,54,2,14,40,1,2
3644,2024,49,1,12,40,1,
3645,2024,39,2,12,40,3,0
3646,2024,28,2,10,10,2,2
3647,2024,22,1,16,20,1,5
3648,2024,46,1,15,20,3,0
3649,2024,44,1,8,89,3,4
3650,2024,19,1,13,,1,0
3651,2024,33,2,20,89,2,5
3652,2024,41,2,18,60,2,1
3653,2024,28,1,16,40,2,0
3654,2024,21,1,12,,3,1
3655,2024,56,1,18,,2,0
3656,2024,53,1,16,40,3,2
3657,2024,,2,11,40,2,0
3658,2024,51,1,16,40,2,3
3659,2024,58,1,15,12,2,1
3660,2024,44,1,14,40,2,2
3661,2024,39,2,12,80,2,3
3662,2024,26,1,15,40,3,5
3663,2024,40,1,16,40,3,0
3664,2024,52,1,12,,2,1
3665,2024,59,2,13,,1,3
3666,2024,38,2,20,20,1,2
3667,2024,35,2,12,54,1,4
3668,2024,27,2,8,,2,2
3669,2024,37,1,19,50,2,4
3670,2024,53,2,16,40,2,2
3671,2024,73,2,12,,1,0
3672,2024,62,1,18,,2,2
3673,2024,,2,14,,2,2
3674,2024,71,1,12,,2,2
3675,2024,61,2,14,25,3,3
3676,2024,35,2,18,55,2,1
3677,2024,62,1,12,60,1,3
3678,2024,30,2,18,,2,1
3679,2024,26,2,16,40,2,0
3680,2024,23,1,5,25,2,4
3681,2024,59,1,12,40,2,1
3682,2024,25,1,13,40,2,0
3683,2024,57,1,16,50,1,1
3684,2024,38,1,16,43,2,4
3685,2024,41,2,16,34,3,0
3686,2024,69,2,6,40,2,4
3687,2024,30,1,16,30,2,0
3688,2024,43,2,17,40,2,2
3689,2024,,2,18,,2,0
3690,2024,52,1,14,48,3,2
3691,2024,25,1,12,,3,0
3692,2024,45,2,12,40,1,3
3693,2024,38,2,18,,2,0
3694,2024,40,1,16,40,1,3
3695,2024,23,1,12,,2,4
3696,2024,22,2,15,,2,0
3697,2024,59,2,16,50,3,2
3698,2024,63,1,14,60,2,5
3699,2024,34,2,16,40,2,4
3700,2024,34,1,12,31,3,0
3701,2024,62,2,0,25,2,3
3702,2024,25,2,13,10,2,2
3703,2024,35,1,17,40,3,0
3704,2024,27,1,16,40,2,0
3705,2024,48,1,12,40,1,3
3706,2024,54,2,18,47,2,2
3707,2024,43,2,10,48,2,2
3708,2024,21,1,14,8,2,0
3709,2024,23,1,16,15,2,3
3710,2024,32,2,15,,3,2
3711,2024,42,1,19,40,3,0
3712,2024,61,1,14,40,3,4
3713,2024,36,1,12,40,3,2
3714,2024,28,2,16,40,2,0
3715,2024,43,1,12,43,2,2
3716,2024,27,2,14,26,2,0
3717,2024,61,2,15,40,2,2
3718,2024,37,1,14,24,1,1
3719,2024,52,1,16,,1,2
3720,2024,56,2,16,,2,4
3721,2024,33,2,14,40,3,3
3722,2024,61,1,14,,2,5
3723,2024,27,1,12,40,2,0
3724,2024,,1,16,40,1,0
3725,2024,24,1,16,40,2,0
3726,2024,19,1,12,,2,0
3727,2024,38,1,12,,2,0
3728,2024,57,1,16,48,3,4
3729,2024,20,2,14,,2,0
3730,2024,35,1,14,,3,1
3731,2024,44,1,14,50,1,3
3732,2024,36,2,15,48,2,1
3733,2024,31,2,12,10,3,0
3734,2024,68,2,13,,1,3
3735,2024,24,2,12,20,3,3
3736,2024,56,2,15,45,1,2
3737,2024,24,2,16,42,2,0
3738,2024,55,1,12,40,1,3
3739,2024,38,2,14,,2,1
3740,2024,37,1,12,43,2,0
3741,2024,32,2,16,40,2,0
3742,2024,,2,16,,2,1
3743,2024,63,1,12,45,2,3
3744,2024,66,1,18,44,2,1
3745,2024,31,1,8,3,1,3
3746,2024,67,1,20,38,2,0
3747,2024,35,2,0,,2,0
3748,2024,81,2,13,,2,3
3749,2024,37,2,12,60,2,1
3750,2024,28,1,16,,2,0
3751,2024,29,2,16,40,1,0
3752,2024,57,2,14,29,3,2
3753,2024,51,2,15,,3,2
3754,2024,39,1,12,35,2,1
3755,2024,52,2,8,40,2,3
3756,2024,41,2,15,35,2,2
3757,2024,36,2,17,40,1,2
3758,2024,22,2,,,1,
3759,2024,43,2,16,40,2,0
3760,2024,41,2,10,8,3,4
3761,2024,58,2,19,40,2,1
3762,2024,39,2,13,38,2,3
3763,2024,,2,11,,2,
3764,2024,71,1,14,40,2,4
3765,2024,56,2,14,56,2,1
3766,2024,21,2,12,40,2,0
3767,2024,,2,13,40,2,1
3768,2024,24,2,16,,2,0
3769,2024,49,2,12,40,1,5
3770,2024,37,2,5,36,,3
3771,2024,67,1,13,,2,0
3772,2024,30,1,11,70,3,2
3773,2024,48,2,14,20,2,2
3774,2024,34,2,12,16,2,2
3775,2024,30,2,16,40,2,1
3776,2024,39,1,12,,2,3
3777,2024,72,1,15,,2,3
3778,2024,61,1,14,,2,1
3779,2024,33,2,12,,3,2
3780,2024,32,1,12,48,2,1
3781,2024,29,1,12,,3,2
3782,2024,24,1,16,,2,0
3783,2024,45,2,20,40,2,0
3784,2024,32,1,17,40,2,0
3785,2024,31,1,16,,2,0
3786,2024,37,1,12,50,1,4
3787,2024,46,2,19,24,2,2
3788,2024,40,1,16,,1,3
3789,2024,57,1,18,20,2,2
3790,2024,62,1,14,,2,1
3791,2024,61,1,15,,1,3
3792,2024,54,1,20,6,2,1
3793,2024,28,2,12,35,3,0
3794,2024,54,1,20,40,2,2
3795,2024,33,2,13,45,2,2
3796,2024,56,1,12,30,2,0
3797,2024,47,2,14,,3,1
3798,2024,67,2,17,50,2,3
3799,2024,31,2,15,,3,2
3800,2024,39,1,12,40,2,3
3801,2024,47,1,12,40,2,4
3802,2024,31,2,16,40,3,0
3803,2024,31,1,7,40,2,2
3804,2024,35,2,13,48,1,1
3805,2024,32,1,16,40,3,0
3806,2024,58,1,16,40,3,1
3807,2024,33,2,12,25,3,4
3808,2024,69,2,16,,2,1
3809,2024,65,2,14,,2,0
3810,2024,18,2,16,60,2,3
3811,2024,42,2,16,40,2,1
3812,2024,62,2,18,40,3,1
3813,2024,40,1,16,40,1,3
3814,2024,71,2,14,,2,0
3815,2024,20,2,15,,2,0
3816,2024,30,2,16,45,1,1
3817,2024,22,2,15,32,3,0
3818,2024,23,2,13,20,2,1
3819,2024,43,1,14,32,2,1
3820,2024,32,1,,40,2,1
3821,2024,62,1,15,40,2,4
3822,2024,76,2,13,,2,1
3823,2024,77,1,16,,2,4
3824,2024,41,1,15,50,2,2
3825,2024,38,2,12,,1,3
3826,2024,31,1,20,,2,2
3827,2024,31,1,12,,1,1
3828,2024,29,2,13,42,3,2
3829,2024,58,1,16,60,1,2
3830,2024,42,2,18,40,2,2
3831,2024,24,2,12,,2,2
3832,2024,34,2,16,45,2,0
3833,2024,37,1,10,40,2,0
3834,2024,46,1,14,,3,3
3835,2024,47,1,0,40,1,0
3836,2024,28,,12,40,3,0
3837,2024,34,2,16,40,2,0
3838,2024,56,1,12,50,2,1
3839,2024,22,1,13,,2,0
3840,2024,61,1,12,,2,4
3841,2024,31,2,20,41,2,0
3842,2024,45,1,16,40,2,1
3843,2024,32,2,13,50,2,0
3844,2024,34,2,18,52,1,0
3845,2024,66,2,12,,2,1
3846,2024,57,2,12,32,2,3
3847,2024,45,1,16,40,2,0
3848,2024,48,2,13,,2,3
3849,2024,37,2,16,50,2,2
3850,2024,29,1,16,40,3,0
3851,2024,44,2,14,60,2,1
3852,2024,59,1,16,40,2,2
3853,2024,52,2,14,36,3,2
3854,2024,36,1,10,40,1,5
3855,2024,63,2,19,,2,1
3856,2024,64,1,13,40,2,3
3857,2024,46,1,16,50,3,3
3858,2024,31,1,17,60,3,1
3859,2024,35,2,16,,2,1
3860,2024,44,2,18,40,2,2
3861,2024,44,2,16,40,2,1
3862,2024,41,2,14,,3,2
3863,2024,62,2,6,,3,3
3864,2024,25,2,14,20,2,0
3865,2024,57,1,16,40,2,1
3866,2024,64,2,20,,2,2
3867,2024,44,1,18,40,3,0
3868,2024,35,2,10,36,3,5
3869,2024,55,2,12,,3,0
3870,2024,45,2,13,40,1,1
3871,2024,38,2,16,,3,0
3872,2024,,2,17,40,2,0
3873,2024,72,1,14,,2,1
3874,2024,28,1,12,,2,0
3875,2024,68,1,8,,3,2
3876,2024,,1,3,,1,7
3877,2024,20,2,14,32,2,0
3878,2024,31,1,18,50,2,3
3879,2024,28,,,,,
3880,2024,30,2,16,40,2,3
3881,2024,60,2,10,,3,3
3882,2024,52,1,14,60,3,3
3883,2024,30,1,18,60,2,0
3884,2024,40,1,12,40,2,2
3885,2024,50,1,19,40,2,0
3886,2024,47,1,14,8,3,0
3887,2024,23,1,12,8,2,0
3888,2024,53,1,16,40,1,0
3889,2024,52,1,13,20,3,0
3890,2024,22,2,12,35,2,0
3891,2024,50,1,19,,1,1
3892,2024,24,1,16,20,2,0
3893,2024,32,,12,,2,2
3894,2024,51,1,14,40,2,0
3895,2024,55,2,19,,1,1
3896,2024,29,1,14,43,2,1
3897,2024,26,2,12,,2,4
3898,2024,63,2,14,,2,2
3899,2024,70,1,17,,2,2
3900,2024,34,2,18,18,1,0
3901,2024,54,2,13,60,2,1
3902,2024,20,2,14,,2,0
3903,2024,53,1,16,40,2,3
3904,2024,48,1,17,40,2,0
3905,2024,30,1,16,60,2,0
3906,2024,62,1,12,,1,0
3907,2024,40,2,16,40,3,2
3908,2024,67,1,14,,2,1
3909,2024,49,2,14,49,2,3
3910,2024,68,1,15,,3,1
3911,2024,48,1,16,40,3,2
3912,2024,22,2,12,,3,0
3913,2024,36,1,15,,2,0
3914,2024,75,2,14,,3,2
3915,2024,24,1,16,30,2,0
3916,2024,25,1,16,55,1,0
3917,2024,25,2,16,40,2,0
3918,2024,,1,16,70,2,0
3919,2024,65,1,18,40,2,2
3920,2024,62,1,16,,3,1
3921,2024,26,1,16,40,3,0
3922,2024,40,2,12,,2,1
3923,2024,62,1,16,,2,0
3924,2024,33,1,17,45,2,0
3925,2024,42,2,12,40,3,4
3926,2024,50,1,15,40,2,1
3927,2024,43,1,12,40,2,2
3928,2024,44,1,16,43,2,4
3929,2024,39,2,12,40,2,3
3930,2024,35,1,18,35,2,2
3931,2024,34,1,12,,2,3
3932,2024,32,2,18,50,3,0
3933,2024,53,2,14,,2,3
3934,2024,32,2,17,38,3,0
3935,2024,37,2,16,38,2,0
3936,2024,,1,18,40,2,0
3937,2024,72,2,18,,2,3
3938,2024,,1,16,32,3,1
3939,2024,59,1,5,40,2,0
3940,2024,53,2,16,,3,2
3941,2024,54,1,17,40,2,2
3942,2024,42,1,13,40,1,1
3943,2024,34,2,18,25,2,0
3944,2024,40,2,17,,2,2
3945,2024,27,1,16,40,2,0
3946,2024,56,,16,25,2,0
3947,2024,,1,18,40,2,0
3948,2024,36,2,16,36,2,2
3949,2024,33,2,16,,2,0
3950,2024,33,2,20,40,2,0
3951,2024,25,,,40,1,0
3952,2024,36,2,19,15,2,0
3953,2024,31,2,12,,2,4
3954,2024,61,1,16,,2,1
3955,2024,73,1,0,,2,4
3956,2024,59,2,18,,2,1
3957,2024,63,2,17,,2,0
3958,2024,43,2,14,40,2,2
3959,2024,50,2,16,35,2,0
3960,2024,42,1,12,,3,0
3961,2024,33,2,12,5,2,2
3962,2024,64,2,14,24,2,1
3963,2024,45,1,18,38,3,0
3964,2024,43,1,14,40,2,2
3965,2024,71,2,14,,2,2
3966,2024,70,2,14,,1,6
3967,2024,32,1,12,,3,3
3968,2024,62,2,13,66,2,1
3969,2024,59,1,20,40,2,4
3970,2024,54,1,16,40,2,2
3971,2024,60,2,14,,3,2
3972,2024,38,1,14,,1,2
3973,2024,35,2,17,20,3,0
3974,2024,43,2,16,,3,0
3975,2024,41,2,15,40,2,2
3976,2024,25,2,16,,3,0
3977,2024,29,1,16,40,1,1
3978,2024,25,2,11,,1,3
3979,2024,38,2,16,,1,3
3980,2024,68,2,16,,2,2
3981,2024,,1,16,40,2,0
3982,2024,83,1,15,,2,2
3983,2024,,1,16,40,2,1
3984,2024,43,2,12,45,2,2
3985,2024,,1,16,,1,2
3986,2024,75,1,16,,2,1
